Distance_(µm),Gray_Value
2169.050048828,19.704950333
2169.699951172,19.952789307
2170.350097656,20.341268539
2171.000000000,20.655618668
2171.649902344,21.033403397
2172.300048828,21.519100189
2172.949951172,21.953357697
2173.600097656,22.216236115
2174.250000000,22.262382507
2174.899902344,22.409399033
2175.550048828,22.758605957
2176.199951172,22.792570114
2176.850097656,22.246603012
2177.500000000,21.711978912
2178.149902344,21.397563934
2178.800048828,21.235977173
2179.449951172,21.023275375
2180.100097656,20.867977142
2180.750000000,20.765081406
2181.399902344,20.650579453
2182.050048828,20.497013092
2182.699951172,20.246519089
2183.350097656,20.042539597
2184.000000000,20.041675568
2184.649902344,20.293645859
2185.300048828,20.576957703
2185.949951172,20.908975601
2186.600097656,20.944639206
2187.250000000,20.816783905
2187.899902344,20.751235962
2188.550048828,20.789527893
2189.199951172,20.707895279
2189.850097656,20.521549225
2190.500000000,20.369869232
2191.149902344,20.093017578
2191.800048828,19.868692398
2192.449951172,19.634490967
2193.100097656,19.361131668
2193.750000000,19.150390625
2194.399902344,19.038070679
2195.050048828,18.862726212
2195.699951172,18.877033234
2196.350097656,19.111118317
2197.000000000,19.326072693
2197.649902344,19.470804214
2198.300048828,19.523031235
2198.949951172,19.516262054
2199.600097656,19.474269867
2200.250000000,19.585485458
2200.899902344,19.729660034
2201.550048828,19.913179398
2202.199951172,20.047424316
2202.850097656,20.143283844
2203.500000000,20.173410416
2204.149902344,20.522649765
2204.800048828,20.731021881
2205.449951172,20.467317581
2206.100097656,20.366439819
2206.750000000,20.528812408
2207.399902344,20.495965958
2208.050048828,20.441085815
2208.699951172,20.510890961
2209.350097656,20.669176102
2210.000000000,20.587383270
2210.649902344,20.456956863
2211.300048828,20.529806137
2211.949951172,20.668037415
2212.600097656,20.613248825
2213.250000000,20.549768448
2213.899902344,20.617074966
2214.550048828,20.612058640
2215.199951172,20.494728088
2215.850097656,20.460546494
2216.500000000,20.606775284
2217.149902344,20.647981644
2217.800048828,20.449159622
2218.449951172,20.280797958
2219.100097656,20.540506363
2219.750000000,20.875583649
2220.399902344,21.423467636
2221.050048828,22.051342010
2221.699951172,22.366907120
2222.350097656,22.718954086
2223.000000000,22.805223465
2223.649902344,22.951236725
2224.300048828,23.035869598
2224.949951172,22.909248352
2225.600097656,22.686904907
2226.250000000,22.584243774
2226.899902344,22.879730225
2227.550048828,23.052474976
2228.199951172,23.107593536
2228.850097656,22.958324432
2229.500000000,22.782138824
2230.149902344,22.670345306
2230.800048828,22.630786896
2231.449951172,22.573131561
2232.100097656,22.346942902
2232.750000000,21.783613205
2233.399902344,21.223855972
2234.050048828,20.910753250
2234.699951172,20.869495392
2235.350097656,20.503522873
2236.000000000,20.297529221
2236.649902344,20.296873093
2237.300048828,20.113721848
2237.949951172,19.937686920
2238.600097656,19.975671768
2239.250000000,20.248012543
2239.899902344,20.369913101
2240.550048828,20.141309738
2241.199951172,19.950147629
2241.850097656,19.835929871
2242.500000000,19.760965347
2243.149902344,19.643793106
2243.800048828,19.334251404
2244.449951172,19.333459854
2245.100097656,19.558975220
2245.750000000,19.823478699
2246.399902344,20.068433762
2247.050048828,20.190563202
2247.699951172,20.124916077
2248.350097656,19.959754944
2249.000000000,19.867424011
2249.649902344,19.874248505
2250.300048828,20.004096985
2250.949951172,20.289043427
2251.600097656,20.509725571
2252.250000000,20.754190445
2252.899902344,20.842651367
2253.550048828,20.906141281
2254.199951172,20.932495117
2254.850097656,21.060880661
2255.500000000,21.137609482
2256.149902344,21.207033157
2256.800048828,21.502170563
2257.449951172,21.736070633
2258.100097656,21.768310547
2258.750000000,21.889339447
2259.399902344,21.982715607
2260.050048828,21.927421570
2260.699951172,21.766075134
2261.350097656,21.612976074
2262.000000000,21.504314423
2262.649902344,21.411415100
2263.300048828,21.314950943
2263.949951172,21.289402008
2264.600097656,21.266126633
2265.250000000,21.223344803
2265.899902344,21.199947357
2266.550048828,21.109336853
2267.199951172,21.067260742
2267.850097656,21.324501038
2268.500000000,21.258501053
2269.149902344,21.074769974
2269.800048828,20.865863800
2270.449951172,20.859010696
2271.100097656,21.066516876
2271.750000000,21.285634995
2272.399902344,21.411737442
2273.050048828,21.373142242
2273.699951172,21.210277557
2274.350097656,20.952783585
2275.000000000,20.984083176
2275.649902344,21.085899353
2276.300048828,20.933357239
2276.949951172,20.864028931
2277.600097656,20.619318008
2278.250000000,20.307897568
2278.899902344,20.267051697
2279.550048828,20.069244385
2280.199951172,19.823278427
2280.850097656,19.798007965
2281.500000000,19.939067841
2282.149902344,20.146402359
2282.800048828,20.361757278
2283.449951172,20.505741119
2284.100097656,20.724334717
2284.750000000,20.841541290
2285.399902344,21.011085510
2286.050048828,21.191976547
2286.699951172,21.222913742
2287.350097656,21.306795120
2288.000000000,21.625494003
2288.649902344,22.053085327
2289.300048828,22.309803009
2289.949951172,22.477186203
2290.600097656,22.415126801
2291.250000000,22.284105301
2291.899902344,22.280824661
2292.550048828,22.097095490
2293.199951172,22.022499084
2293.850097656,22.110235214
2294.500000000,22.159597397
2295.149902344,22.112611771
2295.800048828,22.079631805
2296.449951172,21.844064713
2297.100097656,21.640832901
2297.750000000,21.735248566
2298.399902344,22.009719849
2299.050048828,22.503332138
2299.699951172,22.632965088
2300.350097656,22.666040421
2301.000000000,22.723707199
2301.649902344,22.932182312
2302.300048828,23.456741333
2302.949951172,24.044084549
2303.600097656,24.688480377
2304.250000000,25.222801208
2304.899902344,25.272312164
2305.550048828,24.420789719
2306.199951172,23.278318405
2306.850097656,22.531686783
2307.500000000,22.010147095
2308.149902344,21.630672455
2308.800048828,21.559164047
2309.449951172,21.617082596
2310.100097656,21.707174301
2310.750000000,21.533411026
2311.399902344,21.651561737
2312.050048828,21.666515350
2312.699951172,21.555868149
2313.350097656,21.625253677
2314.000000000,21.899518967
2314.649902344,22.017131805
2315.300048828,22.031139374
2315.949951172,22.064123154
2316.600097656,22.101732254
2317.250000000,22.091964722
2317.899902344,21.880136490
2318.550048828,21.713184357
2319.199951172,21.829797745
2319.850097656,22.216215134
2320.500000000,22.555631638
2321.149902344,22.820779800
2321.800048828,22.882076263
2322.449951172,22.766479492
2323.100097656,22.794460297
2323.750000000,23.072013855
2324.399902344,23.341073990
2325.050048828,23.363658905
2325.699951172,23.405891418
2326.350097656,23.315633774
2327.000000000,23.146953583
2327.649902344,23.034200668
2328.300048828,22.925325394
2328.949951172,22.807891846
2329.600097656,22.790542603
2330.250000000,22.920782089
2330.899902344,22.949867249
2331.550048828,22.779619217
2332.199951172,22.758890152
2332.850097656,22.868127823
2333.500000000,22.845983505
2334.149902344,22.695322037
2334.800048828,22.771051407
2335.449951172,22.921867371
2336.100097656,22.924871445
2336.750000000,22.775846481
2337.399902344,22.577301025
2338.050048828,22.362628937
2338.699951172,22.121728897
2339.350097656,21.852155685
2340.000000000,21.546285629
2340.649902344,21.271242142
2341.300048828,21.029701233
2341.949951172,21.048257828
2342.600097656,21.349725723
2343.250000000,21.467109680
2343.899902344,21.310646057
2344.550048828,20.997369766
2345.199951172,20.705909729
2345.850097656,20.627452850
2346.500000000,20.650512695
2347.149902344,20.415378571
2347.800048828,20.319660187
2348.449951172,20.474037170
2349.100097656,20.560972214
2349.750000000,20.594623566
2350.399902344,20.754528046
2351.050048828,20.898178101
2351.699951172,21.127313614
2352.350097656,21.493715286
2353.000000000,21.612512589
2353.649902344,21.668825150
2354.300048828,21.681211472
2354.949951172,21.562768936
2355.600097656,21.403062820
2356.250000000,21.323495865
2356.899902344,21.417129517
2357.550048828,21.548652649
2358.199951172,21.681758881
2358.850097656,21.697790146
2359.500000000,21.761844635
2360.149902344,21.870288849
2360.800048828,21.855453491
2361.449951172,21.714921951
2362.100097656,21.763820648
2362.750000000,22.160968781
2363.399902344,22.881839752
2364.050048828,23.289785385
2364.699951172,22.900691986
2365.350097656,22.346401215
2366.000000000,22.189064026
2366.649902344,22.120559692
2367.300048828,22.127424240
2367.949951172,22.073112488
2368.600097656,22.275058746
2369.250000000,22.601829529
2369.899902344,23.286293030
2370.550048828,23.768388748
2371.199951172,23.556682587
2371.850097656,23.286071777
2372.500000000,23.297012329
2373.149902344,23.269906998
2373.800048828,23.139942169
2374.449951172,23.173274994
2375.100097656,23.211214066
2375.750000000,23.059343338
2376.399902344,22.750787735
2377.050048828,22.445955276
2377.699951172,22.401908875
2378.350097656,22.486534119
2379.000000000,22.605026245
2379.649902344,22.568431854
2380.300048828,22.340984344
2380.949951172,22.046318054
2381.600097656,22.013807297
2382.250000000,22.154409409
2382.899902344,22.363792419
2383.550048828,22.626834869
2384.199951172,22.723514557
2384.850097656,22.812343597
2385.500000000,22.745172501
2386.149902344,22.459306717
2386.800048828,22.366207123
2387.449951172,22.185054779
2388.100097656,22.115005493
2388.750000000,22.072933197
2389.399902344,22.019393921
2390.050048828,22.267204285
2390.699951172,22.809345245
2391.350097656,23.141714096
2392.000000000,23.266056061
2392.649902344,23.551389694
2393.300048828,23.803636551
2393.949951172,23.921714783
2394.600097656,24.332191467
2395.250000000,24.531955719
2395.899902344,23.782396317
2396.550048828,23.235420227
2397.199951172,23.162322998
2397.850097656,23.071516037
2398.500000000,22.685560226
2399.149902344,22.362941742
2399.800048828,22.243497849
2400.449951172,21.996450424
2401.100097656,21.650396347
2401.750000000,21.626165390
2402.399902344,21.701814651
2403.050048828,21.715091705
2403.699951172,21.793645859
2404.350097656,21.838823318
2405.000000000,22.076978683
2405.649902344,22.418334961
2406.300048828,22.469823837
2406.949951172,22.509273529
2407.600097656,22.479478836
2408.250000000,22.748069763
2408.899902344,23.275960922
2409.550048828,23.312797546
2410.199951172,23.279560089
2410.850097656,23.375497818
2411.500000000,23.529361725
2412.149902344,23.617282867
2412.800048828,23.698379517
2413.449951172,23.699312210
2414.100097656,23.744741440
2414.750000000,23.771284103
2415.399902344,23.846082687
2416.050048828,24.070985794
2416.699951172,24.349418640
2417.350097656,24.425237656
2418.000000000,24.303289413
2418.649902344,23.991172791
2419.300048828,23.695051193
2419.949951172,23.558176041
2420.600097656,23.502399445
2421.250000000,23.491884232
2421.899902344,23.563594818
2422.550048828,23.634382248
2423.199951172,23.679683685
2423.850097656,23.689027786
2424.500000000,23.955463409
2425.149902344,24.179639816
2425.800048828,24.537998199
2426.449951172,25.131572723
2427.100097656,25.693273544
2427.750000000,26.077074051
2428.399902344,26.070793152
2429.050048828,26.075250626
2429.699951172,26.049102783
2430.350097656,26.025976181
2431.000000000,26.211557388
2431.649902344,26.015707016
2432.300048828,25.528696060
2432.949951172,25.369579315
2433.600097656,25.542627335
2434.250000000,25.908657074
2434.899902344,25.935216904
2435.550048828,25.884433746
2436.199951172,25.974592209
2436.850097656,25.797891617
2437.500000000,25.526098251
2438.149902344,25.431770325
2438.800048828,25.323293686
2439.449951172,24.632741928
2440.100097656,24.131172180
2440.750000000,24.124628067
2441.399902344,24.149354935
2442.050048828,24.042100906
2442.699951172,24.066127777
2443.350097656,24.349399567
2444.000000000,24.927965164
2444.649902344,25.328102112
2445.300048828,24.962373734
2445.949951172,24.622510910
2446.600097656,24.640487671
2447.250000000,24.415933609
2447.899902344,24.275060654
2448.550048828,24.391744614
2449.199951172,24.462593079
2449.850097656,24.333335876
2450.500000000,24.063022614
2451.149902344,23.816139221
2451.800048828,23.893524170
2452.449951172,23.946456909
2453.100097656,23.999460220
2453.750000000,23.908498764
2454.399902344,23.979297638
2455.050048828,24.301021576
2455.699951172,24.544885635
2456.350097656,25.038627625
2457.000000000,25.502317429
2457.649902344,25.699050903
2458.300048828,25.782974243
2458.949951172,25.792776108
2459.600097656,25.748453140
2460.250000000,25.636064529
2460.899902344,25.369407654
2461.550048828,25.110702515
2462.199951172,25.029079437
2462.850097656,25.189630508
2463.500000000,25.159191132
2464.149902344,25.123327255
2464.800048828,25.078706741
2465.449951172,24.933418274
2466.100097656,24.703865051
2466.750000000,24.504785538
2467.399902344,24.433372498
2468.050048828,24.237592697
2468.699951172,24.224142075
2469.350097656,23.911130905
2470.000000000,23.585153580
2470.649902344,23.469587326
2471.300048828,23.450042725
2471.949951172,23.689725876
2472.600097656,23.875947952
2473.250000000,23.944910049
2473.899902344,24.170566559
2474.550048828,24.196575165
2475.199951172,24.209144592
2475.850097656,24.490221024
2476.500000000,24.783121109
2477.149902344,24.810260773
2477.800048828,24.757207870
2478.449951172,24.593935013
2479.100097656,24.350830078
2479.750000000,24.126392365
2480.399902344,24.164871216
2481.050048828,24.289142609
2481.699951172,24.413681030
2482.350097656,24.670511246
2483.000000000,24.847654343
2483.649902344,25.025093079
2484.300048828,25.412256241
2484.949951172,25.862123489
2485.600097656,26.088844299
2486.250000000,26.099607468
2486.899902344,25.999980927
2487.550048828,26.096366882
2488.199951172,26.272403717
2488.850097656,26.416484833
2489.500000000,26.381235123
2490.149902344,26.084512711
2490.800048828,25.784612656
2491.449951172,25.648843765
2492.100097656,25.593437195
2492.750000000,25.680315018
2493.399902344,25.717966080
2494.050048828,25.634088516
2494.699951172,25.506614685
2495.350097656,25.767248154
2496.000000000,26.193073273
2496.649902344,26.427934647
2497.300048828,26.518548965
2497.949951172,26.399362564
2498.600097656,26.184036255
2499.250000000,25.882757187
2499.899902344,25.578348160
2500.550048828,25.328060150
2501.199951172,25.174339294
2501.850097656,25.004789352
2502.500000000,24.947580338
2503.149902344,25.080942154
2503.800048828,25.177118301
2504.449951172,25.334918976
2505.100097656,25.517028809
2505.750000000,25.536403656
2506.399902344,25.597417831
2507.050048828,25.661811829
2507.699951172,25.846948624
2508.350097656,26.047468185
2509.000000000,25.977928162
2509.649902344,25.624439240
2510.300048828,25.433755875
2510.949951172,25.490007401
2511.600097656,25.404165268
2512.250000000,25.470008850
2512.899902344,25.694465637
2513.550048828,25.920488358
2514.199951172,26.035329819
2514.850097656,25.959270477
2515.500000000,25.807022095
2516.149902344,25.566043854
2516.800048828,25.439762115
2517.449951172,25.446413040
2518.100097656,25.631326675
2518.750000000,26.075735092
2519.399902344,26.068372726
2520.050048828,25.642473221
2520.699951172,25.325103760
2521.350097656,24.890579224
2522.000000000,24.422601700
2522.649902344,23.963556290
2523.300048828,23.830204010
2523.949951172,23.833681107
2524.600097656,23.733890533
2525.250000000,23.700366974
2525.899902344,23.825262070
2526.550048828,23.949855804
2527.199951172,24.187971115
2527.850097656,24.367340088
2528.500000000,24.588861465
2529.149902344,24.699161530
2529.800048828,24.704141617
2530.449951172,24.597234726
2531.100097656,24.555877686
2531.750000000,24.612796783
2532.399902344,24.660087585
2533.050048828,24.503866196
2533.699951172,24.436803818
2534.350097656,24.399702072
2535.000000000,24.486280441
2535.649902344,24.603696823
2536.300048828,24.640636444
2536.949951172,24.841207504
2537.600097656,24.941457748
2538.250000000,24.808744431
2538.899902344,24.670404434
2539.550048828,24.582431793
2540.199951172,24.580131531
2540.850097656,24.466566086
2541.500000000,24.213529587
2542.149902344,24.089447021
2542.800048828,24.282381058
2543.449951172,24.508390427
2544.100097656,24.704305649
2544.750000000,24.704174042
2545.399902344,24.485603333
2546.050048828,24.276449203
2546.699951172,24.172922134
