Distance_(µm),Gray_Value
2171.000000000,17.811653137
2171.649902344,17.880037308
2172.300048828,17.979814529
2172.949951172,17.775308609
2173.600097656,17.713670731
2174.250000000,17.746112823
2174.899902344,17.761247635
2175.550048828,17.816694260
2176.199951172,17.706369400
2176.850097656,17.473667145
2177.500000000,17.472988129
2178.149902344,17.690013885
2178.800048828,17.638031006
2179.449951172,17.602388382
2180.100097656,17.761323929
2180.750000000,17.690473557
2181.399902344,17.710117340
2182.050048828,17.735218048
2182.699951172,17.929008484
2183.350097656,18.114095688
2184.000000000,18.179071426
2184.649902344,18.375186920
2185.300048828,18.568059921
2185.949951172,18.627786636
2186.600097656,18.682874680
2187.250000000,18.673723221
2187.899902344,18.491651535
2188.550048828,18.176357269
2189.199951172,17.971467972
2189.850097656,17.859745026
2190.500000000,17.871530533
2191.149902344,17.984748840
2191.800048828,18.010160446
2192.449951172,17.912393570
2193.100097656,17.930471420
2193.750000000,18.060585022
2194.399902344,18.268842697
2195.050048828,18.405719757
2195.699951172,18.491825104
2196.350097656,18.728197098
2197.000000000,18.973920822
2197.649902344,19.092578888
2198.300048828,18.894382477
2198.949951172,18.863124847
2199.600097656,19.011316299
2200.250000000,19.129566193
2200.899902344,19.147043228
2201.550048828,19.133108139
2202.199951172,19.259120941
2202.850097656,19.291164398
2203.500000000,19.282047272
2204.149902344,19.308774948
2204.800048828,19.386810303
2205.449951172,19.494497299
2206.100097656,19.363317490
2206.750000000,19.056436539
2207.399902344,18.995395660
2208.050048828,18.920848846
2208.699951172,19.007274628
2209.350097656,19.188770294
2210.000000000,19.421581268
2210.649902344,19.660573959
2211.300048828,19.654048920
2211.949951172,19.306501389
2212.600097656,19.118503571
2213.250000000,19.134263992
2213.899902344,19.309448242
2214.550048828,19.656467438
2215.199951172,20.096355438
2215.850097656,20.222949982
2216.500000000,19.869983673
2217.149902344,19.615224838
2217.800048828,19.648019791
2218.449951172,19.548194885
2219.100097656,19.467514038
2219.750000000,19.426021576
2220.399902344,19.351718903
2221.050048828,19.438882828
2221.699951172,19.344182968
2222.350097656,19.058866501
2223.000000000,18.870668411
2223.649902344,18.805969238
2224.300048828,18.961021423
2224.949951172,19.050178528
2225.600097656,19.202775955
2226.250000000,19.469884872
2226.899902344,19.614055634
2227.550048828,19.702068329
2228.199951172,19.762857437
2228.850097656,19.745172501
2229.500000000,19.645673752
2230.149902344,19.501865387
2230.800048828,19.322044373
2231.449951172,19.147605896
2232.100097656,19.046365738
2232.750000000,19.033311844
2233.399902344,19.020639420
2234.050048828,19.061630249
2234.699951172,18.989915848
2235.350097656,18.970928192
2236.000000000,19.055788040
2236.649902344,19.388463974
2237.300048828,19.280136108
2237.949951172,18.732976913
2238.600097656,18.451524734
2239.250000000,18.500873566
2239.899902344,18.372842789
2240.550048828,18.267562866
2241.199951172,18.431755066
2241.850097656,18.732654572
2242.500000000,18.983934402
2243.149902344,19.215902328
2243.800048828,19.239326477
2244.449951172,19.107244492
2245.100097656,19.289134979
2245.750000000,19.459436417
2246.399902344,19.696628571
2247.050048828,20.058212280
2247.699951172,20.204551697
2248.350097656,20.341457367
2249.000000000,20.532009125
2249.649902344,20.441989899
2250.300048828,20.299837112
2250.949951172,20.417152405
2251.600097656,20.211847305
2252.250000000,20.156780243
2252.899902344,20.384351730
2253.550048828,20.683010101
2254.199951172,21.123897552
2254.850097656,21.413881302
2255.500000000,21.459850311
2256.149902344,21.284393311
2256.800048828,21.128967285
2257.449951172,21.127384186
2258.100097656,21.149644852
2258.750000000,21.198486328
2259.399902344,21.651372910
2260.050048828,21.511287689
2260.699951172,21.300640106
2261.350097656,21.311170578
2262.000000000,21.189651489
2262.649902344,21.299274445
2263.300048828,21.461019516
2263.949951172,21.535245895
2264.600097656,21.651203156
2265.250000000,21.798536301
2265.899902344,21.564247131
2266.550048828,21.180360794
2267.199951172,20.900300980
2267.850097656,20.686307907
2268.500000000,20.555751801
2269.149902344,20.283050537
2269.800048828,20.028570175
2270.449951172,19.994541168
2271.100097656,19.977754593
2271.750000000,19.881793976
2272.399902344,19.762989044
2273.050048828,19.630353928
2273.699951172,19.534923553
2274.350097656,19.429008484
2275.000000000,19.397079468
2275.649902344,19.103258133
2276.300048828,18.875766754
2276.949951172,18.881486893
2277.600097656,18.888765335
2278.250000000,18.928907394
2278.899902344,18.917432785
2279.550048828,19.020271301
2280.199951172,18.977203369
2280.850097656,18.850221634
2281.500000000,18.851734161
2282.149902344,19.242033005
2282.800048828,19.740602493
2283.449951172,19.892940521
2284.100097656,20.032583237
2284.750000000,20.431596756
2285.399902344,20.340763092
2286.050048828,20.165922165
2286.699951172,20.322902679
2287.350097656,20.619176865
2288.000000000,20.638023376
2288.649902344,20.546741486
2289.300048828,20.498575211
2289.949951172,20.649982452
2290.600097656,20.705898285
2291.250000000,20.788330078
2291.899902344,20.908615112
2292.550048828,20.971084595
2293.199951172,21.218357086
2293.850097656,21.243297577
2294.500000000,21.232089996
2295.149902344,21.212818146
2295.800048828,21.174684525
2296.449951172,21.039398193
2297.100097656,20.866785049
2297.750000000,20.976688385
2298.399902344,21.266040802
2299.050048828,21.254352570
2299.699951172,21.063398361
2300.350097656,21.248243332
2301.000000000,21.628786087
2301.649902344,21.691068649
2302.300048828,21.445787430
2302.949951172,21.451488495
2303.600097656,21.464227676
2304.250000000,21.500053406
2304.899902344,21.650728226
2305.550048828,21.880290985
2306.199951172,22.337980270
2306.850097656,22.884294510
2307.500000000,23.225456238
2308.149902344,23.388637543
2308.800048828,23.449069977
2309.449951172,23.177700043
2310.100097656,22.728412628
2310.750000000,22.164962769
2311.399902344,21.681194305
2312.050048828,21.564994812
2312.699951172,21.602773666
2313.350097656,21.757991791
2314.000000000,21.974695206
2314.649902344,21.939504623
2315.300048828,21.694564819
2315.949951172,21.577222824
2316.600097656,21.705682755
2317.250000000,22.000751495
2317.899902344,22.433965683
2318.550048828,22.789495468
2319.199951172,22.917919159
2319.850097656,22.991975784
2320.500000000,23.008455276
2321.149902344,22.964729309
2321.800048828,23.174879074
2322.449951172,23.322010040
2323.100097656,23.312988281
2323.750000000,23.208732605
2324.399902344,23.113241196
2325.050048828,23.084007263
2325.699951172,23.017095566
2326.350097656,22.586505890
2327.000000000,22.454898834
2327.649902344,22.547719955
2328.300048828,22.856534958
2328.949951172,22.754072189
2329.600097656,22.570268631
2330.250000000,22.658966064
2330.899902344,22.693778992
2331.550048828,22.667900085
2332.199951172,22.651462555
2332.850097656,22.621047974
2333.500000000,22.653465271
2334.149902344,22.815593719
2334.800048828,22.938737869
2335.449951172,22.761413574
2336.100097656,22.723278046
2336.750000000,22.720550537
2337.399902344,22.618713379
2338.050048828,22.609519958
2338.699951172,22.566076279
2339.350097656,22.422121048
2340.000000000,22.195436478
2340.649902344,21.950460434
2341.300048828,21.870052338
2341.949951172,21.997320175
2342.600097656,22.255805969
2343.250000000,22.210836411
2343.899902344,22.152622223
2344.550048828,22.066354752
2345.199951172,21.954401016
2345.850097656,21.855762482
2346.500000000,21.863660812
2347.149902344,21.939369202
2347.800048828,21.917890549
2348.449951172,21.904972076
2349.100097656,21.877613068
2349.750000000,21.746961594
2350.399902344,21.596303940
2351.050048828,21.544672012
2351.699951172,21.442251205
2352.350097656,21.253894806
2353.000000000,21.091867447
2353.649902344,20.899080276
2354.300048828,20.628528595
2354.949951172,20.484474182
2355.600097656,20.488082886
2356.250000000,20.515144348
2356.899902344,20.584901810
2357.550048828,20.732362747
2358.199951172,20.711866379
2358.850097656,20.640222549
2359.500000000,20.688776016
2360.149902344,20.762716293
2360.800048828,20.712905884
2361.449951172,20.834726334
2362.100097656,21.087162018
2362.750000000,21.424921036
2363.399902344,21.707672119
2364.050048828,21.738195419
2364.699951172,21.669244766
2365.350097656,21.663644791
2366.000000000,21.647871017
2366.649902344,21.938873291
2367.300048828,22.335712433
2367.949951172,22.649127960
2368.600097656,22.744150162
2369.250000000,22.661867142
2369.899902344,22.513278961
2370.550048828,22.335067749
2371.199951172,22.194448471
2371.850097656,22.225421906
2372.500000000,22.486526489
2373.149902344,22.845535278
2373.800048828,23.070669174
2374.449951172,22.976432800
2375.100097656,22.694528580
2375.750000000,22.489818573
2376.399902344,22.457317352
2377.050048828,22.633283615
2377.699951172,22.789302826
2378.350097656,22.927251816
2379.000000000,22.942594528
2379.649902344,23.012020111
2380.300048828,22.931915283
2380.949951172,22.535615921
2381.600097656,22.330450058
2382.250000000,22.359645844
2382.899902344,22.561603546
2383.550048828,22.445837021
2384.199951172,22.218301773
2384.850097656,22.026548386
2385.500000000,22.102798462
2386.149902344,22.177072525
2386.800048828,22.022794724
2387.449951172,22.004714966
2388.100097656,21.894060135
2388.750000000,21.752365112
2389.399902344,21.699266434
2390.050048828,21.559516907
2390.699951172,21.521593094
2391.350097656,21.713510513
2392.000000000,21.842695236
2392.649902344,21.790548325
2393.300048828,21.496696472
2393.949951172,21.499742508
2394.600097656,21.451564789
2395.250000000,21.122211456
2395.899902344,20.966287613
2396.550048828,20.817607880
2397.199951172,20.929347992
2397.850097656,21.083061218
2398.500000000,21.113178253
2399.149902344,20.995018005
2399.800048828,20.915040970
2400.449951172,21.017313004
2401.100097656,21.260646820
2401.750000000,21.447555542
2402.399902344,21.391199112
2403.050048828,21.212543488
2403.699951172,21.360919952
2404.350097656,21.758127213
2405.000000000,21.965433121
2405.649902344,21.826665878
2406.300048828,21.729381561
2406.949951172,21.459545135
2407.600097656,21.396358490
2408.250000000,21.596853256
2408.899902344,21.541921616
2409.550048828,21.652093887
2410.199951172,22.037631989
2410.850097656,22.321153641
2411.500000000,22.533985138
2412.149902344,22.473602295
2412.800048828,22.347673416
2413.449951172,22.409893036
2414.100097656,22.648258209
2414.750000000,22.784965515
2415.399902344,22.580648422
2416.050048828,22.452823639
2416.699951172,22.597492218
2417.350097656,22.509826660
2418.000000000,22.339023590
2418.649902344,22.183149338
2419.300048828,22.215343475
2419.949951172,22.331066132
2420.600097656,22.279323578
2421.250000000,22.154380798
2421.899902344,21.926013947
2422.550048828,21.913949966
2423.199951172,21.899244308
2423.850097656,21.824676514
2424.500000000,21.793109894
2425.149902344,21.847530365
2425.800048828,22.128761292
2426.449951172,22.476982117
2427.100097656,22.806196213
2427.750000000,22.826299667
2428.399902344,22.676822662
2429.050048828,22.617692947
2429.699951172,22.557880402
2430.350097656,22.526712418
2431.000000000,22.477336884
2431.649902344,22.319536209
2432.300048828,22.175045013
2432.949951172,22.347883224
2433.600097656,22.439489365
2434.250000000,22.464265823
2434.899902344,22.418420792
2435.550048828,22.505189896
2436.199951172,22.758539200
2436.850097656,23.208080292
2437.500000000,23.886610031
2438.149902344,24.238464355
2438.800048828,24.017215729
2439.449951172,23.750217438
2440.100097656,23.621969223
2440.750000000,23.442485809
2441.399902344,23.359376907
2442.050048828,23.505720139
2442.699951172,23.687290192
2443.350097656,23.622661591
2444.000000000,23.333417892
2444.649902344,23.133224487
2445.300048828,23.142263412
2445.949951172,23.144248962
2446.600097656,22.939161301
2447.250000000,22.879381180
2447.899902344,22.830316544
2448.550048828,22.688203812
2449.199951172,22.444583893
2449.850097656,22.370962143
2450.500000000,22.349802017
2451.149902344,22.431673050
2451.800048828,22.519491196
2452.449951172,22.593236923
2453.100097656,22.570156097
2453.750000000,22.541275024
2454.399902344,22.580495834
2455.050048828,22.708330154
2455.699951172,22.939327240
2456.350097656,23.107917786
2457.000000000,22.916198730
2457.649902344,22.889904022
2458.300048828,22.921632767
2458.949951172,22.753190994
2459.600097656,22.569808960
2460.250000000,22.381189346
2460.899902344,22.328615189
2461.550048828,22.329378128
2462.199951172,22.370332718
2462.850097656,22.295291901
2463.500000000,22.110980988
2464.149902344,21.923995972
2464.800048828,21.774026871
2465.449951172,21.573305130
2466.100097656,21.543981552
2466.750000000,21.638607025
2467.399902344,21.745998383
2468.050048828,22.130397797
2468.699951172,22.379589081
2469.350097656,22.398227692
2470.000000000,22.239637375
2470.649902344,22.095088959
2471.300048828,22.062944412
2471.949951172,22.186054230
2472.600097656,22.467853546
2473.250000000,22.518156052
2473.899902344,22.444255829
2474.550048828,22.304599762
2475.199951172,22.178153992
2475.850097656,22.163856506
2476.500000000,22.123792648
2477.149902344,22.180555344
2477.800048828,22.230127335
2478.449951172,22.484689713
2479.100097656,22.726764679
2479.750000000,22.984035492
2480.399902344,22.889999390
2481.050048828,22.861286163
2481.699951172,22.776172638
2482.350097656,22.696365356
2483.000000000,22.625198364
2483.649902344,22.400161743
2484.300048828,22.343805313
2484.949951172,22.276962280
2485.600097656,22.061244965
2486.250000000,21.925916672
2486.899902344,22.144145966
2487.550048828,22.526885986
2488.199951172,22.792371750
2488.850097656,22.766452789
2489.500000000,22.733718872
2490.149902344,22.690845490
2490.800048828,22.744962692
2491.449951172,22.923507690
2492.100097656,22.983186722
2492.750000000,22.834014893
2493.399902344,22.624032974
2494.050048828,22.688913345
2494.699951172,22.649116516
2495.350097656,22.569622040
2496.000000000,22.368288040
2496.649902344,22.103742599
2497.300048828,21.907760620
2497.949951172,21.887926102
2498.600097656,22.025548935
2499.250000000,21.934249878
2499.899902344,21.927127838
2500.550048828,21.859605789
2501.199951172,21.707675934
2501.850097656,21.517051697
2502.500000000,21.549158096
2503.149902344,21.466545105
2503.800048828,21.301603317
2504.449951172,21.148818970
2505.100097656,21.108299255
2505.750000000,21.118101120
2506.399902344,21.128736496
2507.050048828,21.211055756
2507.699951172,21.279958725
2508.350097656,21.326206207
2509.000000000,21.495540619
2509.649902344,21.617967606
2510.300048828,21.445598602
2510.949951172,21.273128510
2511.600097656,21.310680389
2512.250000000,21.463106155
2512.899902344,21.511766434
2513.550048828,21.435113907
2514.199951172,21.492809296
2514.850097656,21.570806503
2515.500000000,21.606849670
2516.149902344,21.668401718
2516.800048828,21.785394669
2517.449951172,21.915828705
2518.100097656,22.111396790
2518.750000000,22.247318268
2519.399902344,22.330347061
2520.050048828,22.423219681
2520.699951172,22.375730515
2521.350097656,22.193767548
2522.000000000,21.995687485
2522.649902344,21.852447510
2523.300048828,21.877426147
2523.949951172,21.954627991
2524.600097656,21.987913132
2525.250000000,21.874238968
2525.899902344,21.585596085
2526.550048828,21.555454254
2527.199951172,21.434160233
2527.850097656,21.274520874
2528.500000000,21.571439743
2529.149902344,21.747276306
2529.800048828,21.761560440
2530.449951172,21.640472412
2531.100097656,21.477884293
2531.750000000,21.429838181
2532.399902344,21.459295273
2533.050048828,21.434616089
2533.699951172,21.304595947
2534.350097656,21.132593155
2535.000000000,20.975229263
2535.649902344,20.705823898
2536.300048828,20.500335693
2536.949951172,20.482208252
2537.600097656,20.538549423
2538.250000000,20.561294556
2538.899902344,20.451213837
2539.550048828,20.423835754
2540.199951172,20.403244019
2540.850097656,20.326345444
2541.500000000,20.085084915
2542.149902344,19.940490723
2542.800048828,19.934988022
2543.449951172,19.972496033
2544.100097656,20.088853836
2544.750000000,20.159452438
2545.399902344,20.170545578
2546.050048828,20.137248993
2546.699951172,20.102573395
